idx,greenhouseId,time,measurementLine,sampleId,standardCategoryName,standardItemName,surveyItemName,unit,surveyItemValue
422,4,2024-11-01,2,2,leafinfo,leaflength,엽장,cm,11
422,4,2024-11-01,2,2,leafinfo,leafwidth,엽폭,cm,9
422,4,2024-11-01,2,2,leafinfo,petiolelength,엽병장,cm,12
422,4,2024-11-01,2,2,leafinfo,leafnumber,엽수,개,6
422,4,2024-11-01,2,2,steminfo,crowndiameter,관부직경,cm,1.5
422,4,2024-11-01,2,2,plantobjectinfo,fruitingnumber,착과수,개,0
431,4,2024-11-01,3,1,steminfo,plantheight,초장,cm,27
431,4,2024-11-01,3,1,leafinfo,leaflength,엽장,cm,11
431,4,2024-11-01,3,1,leafinfo,leafwidth,엽폭,cm,9
431,4,2024-11-01,3,1,leafinfo,petiolelength,엽병장,cm,15
431,4,2024-11-01,3,1,leafinfo,leafnumber,엽수,개,8
431,4,2024-11-01,3,1,steminfo,crowndiameter,관부직경,cm,2
431,4,2024-11-01,3,1,plantobjectinfo,fruitingnumber,착과수,개,0
432,4,2024-11-01,3,2,steminfo,plantheight,초장,cm,24
432,4,2024-11-01,3,2,leafinfo,leaflength,엽장,cm,10
432,4,2024-11-01,3,2,leafinfo,leafwidth,엽폭,cm,9
432,4,2024-11-01,3,2,leafinfo,petiolelength,엽병장,cm,13
432,4,2024-11-01,3,2,leafinfo,leafnumber,엽수,개,7
432,4,2024-11-01,3,2,steminfo,crowndiameter,관부직경,cm,0
432,4,2024-11-01,3,2,plantobjectinfo,fruitingnumber,착과수,개,0
441,4,2024-11-01,4,1,steminfo,plantheight,초장,cm,28
441,4,2024-11-01,4,1,leafinfo,leaflength,엽장,cm,11
441,4,2024-11-01,4,1,leafinfo,leafwidth,엽폭,cm,9
441,4,2024-11-01,4,1,leafinfo,petiolelength,엽병장,cm,16
441,4,2024-11-01,4,1,leafinfo,leafnumber,엽수,개,7
441,4,2024-11-01,4,1,steminfo,crowndiameter,관부직경,cm,1.5
441,4,2024-11-01,4,1,plantobjectinfo,fruitingnumber,착과수,개,0
442,4,2024-11-01,4,2,steminfo,plantheight,초장,cm,26
442,4,2024-11-01,4,2,leafinfo,leaflength,엽장,cm,11
442,4,2024-11-01,4,2,leafinfo,leafwidth,엽폭,cm,10
442,4,2024-11-01,4,2,leafinfo,petiolelength,엽병장,cm,14
442,4,2024-11-01,4,2,leafinfo,leafnumber,엽수,개,7
442,4,2024-11-01,4,2,steminfo,crowndiameter,관부직경,cm,2
442,4,2024-11-01,4,2,plantobjectinfo,fruitingnumber,착과수,개,0
451,4,2024-11-01,5,1,steminfo,plantheight,초장,cm,22
451,4,2024-11-01,5,1,leafinfo,leaflength,엽장,cm,10
451,4,2024-11-01,5,1,leafinfo,leafwidth,엽폭,cm,7
451,4,2024-11-01,5,1,leafinfo,petiolelength,엽병장,cm,11
451,4,2024-11-01,5,1,leafinfo,leafnumber,엽수,개,6
451,4,2024-11-01,5,1,steminfo,crowndiameter,관부직경,cm,1.5
451,4,2024-11-01,5,1,plantobjectinfo,fruitingnumber,착과수,개,0
452,4,2024-11-01,5,2,steminfo,plantheight,초장,cm,20
452,4,2024-11-01,5,2,leafinfo,leaflength,엽장,cm,10
452,4,2024-11-01,5,2,leafinfo,leafwidth,엽폭,cm,8
452,4,2024-11-01,5,2,leafinfo,petiolelength,엽병장,cm,10
452,4,2024-11-01,5,2,leafinfo,leafnumber,엽수,개,6
452,4,2024-11-01,5,2,steminfo,crowndiameter,관부직경,cm,1.5
452,4,2024-11-01,5,2,plantobjectinfo,fruitingnumber,착과수,개,0
411,4,2024-11-04,1,1,steminfo,plantheight,초장,cm,23
411,4,2024-11-04,1,1,leafinfo,leaflength,엽장,cm,11
411,4,2024-11-04,1,1,leafinfo,leafwidth,엽폭,cm,9
411,4,2024-11-04,1,1,leafinfo,petiolelength,엽병장,cm,12
411,4,2024-11-04,1,1,leafinfo,leafnumber,엽수,개,7
411,4,2024-11-04,1,1,steminfo,crowndiameter,관부직경,cm,2
411,4,2024-11-04,1,1,plantobjectinfo,fruitingnumber,착과수,개,0
412,4,2024-11-04,1,2,steminfo,plantheight,초장,cm,25
412,4,2024-11-04,1,2,leafinfo,leaflength,엽장,cm,10
412,4,2024-11-04,1,2,leafinfo,leafwidth,엽폭,cm,9
412,4,2024-11-04,1,2,leafinfo,petiolelength,엽병장,cm,15
412,4,2024-11-04,1,2,leafinfo,leafnumber,엽수,개,6
412,4,2024-11-04,1,2,steminfo,crowndiameter,관부직경,cm,2
412,4,2024-11-04,1,2,plantobjectinfo,fruitingnumber,착과수,개,0
421,4,2024-11-04,2,1,steminfo,plantheight,초장,cm,19
421,4,2024-11-04,2,1,leafinfo,leaflength,엽장,cm,10
421,4,2024-11-04,2,1,leafinfo,leafwidth,엽폭,cm,8
421,4,2024-11-04,2,1,leafinfo,petiolelength,엽병장,cm,9
421,4,2024-11-04,2,1,leafinfo,leafnumber,엽수,개,6
421,4,2024-11-04,2,1,steminfo,crowndiameter,관부직경,cm,1.5
421,4,2024-11-04,2,1,plantobjectinfo,fruitingnumber,착과수,개,0
422,4,2024-11-04,2,2,steminfo,plantheight,초장,cm,23
422,4,2024-11-04,2,2,leafinfo,leaflength,엽장,cm,11
422,4,2024-11-04,2,2,leafinfo,leafwidth,엽폭,cm,9
422,4,2024-11-04,2,2,leafinfo,petiolelength,엽병장,cm,12
422,4,2024-11-04,2,2,leafinfo,leafnumber,엽수,개,6
422,4,2024-11-04,2,2,steminfo,crowndiameter,관부직경,cm,1.5
422,4,2024-11-04,2,2,plantobjectinfo,fruitingnumber,착과수,개,0
431,4,2024-11-04,3,1,steminfo,plantheight,초장,cm,28
431,4,2024-11-04,3,1,leafinfo,leaflength,엽장,cm,12
431,4,2024-11-04,3,1,leafinfo,leafwidth,엽폭,cm,10
431,4,2024-11-04,3,1,leafinfo,petiolelength,엽병장,cm,16
431,4,2024-11-04,3,1,leafinfo,leafnumber,엽수,개,8
431,4,2024-11-04,3,1,steminfo,crowndiameter,관부직경,cm,2
431,4,2024-11-04,3,1,plantobjectinfo,fruitingnumber,착과수,개,0
432,4,2024-11-04,3,2,steminfo,plantheight,초장,cm,25
432,4,2024-11-04,3,2,leafinfo,leaflength,엽장,cm,11
432,4,2024-11-04,3,2,leafinfo,leafwidth,엽폭,cm,10
432,4,2024-11-04,3,2,leafinfo,petiolelength,엽병장,cm,14
432,4,2024-11-04,3,2,leafinfo,leafnumber,엽수,개,7
432,4,2024-11-04,3,2,steminfo,crowndiameter,관부직경,cm,2
432,4,2024-11-04,3,2,plantobjectinfo,fruitingnumber,착과수,개,0
441,4,2024-11-04,4,1,steminfo,plantheight,초장,cm,29
441,4,2024-11-04,4,1,leafinfo,leaflength,엽장,cm,12
441,4,2024-11-04,4,1,leafinfo,leafwidth,엽폭,cm,10
441,4,2024-11-04,4,1,leafinfo,petiolelength,엽병장,cm,17
441,4,2024-11-04,4,1,leafinfo,leafnumber,엽수,개,7
441,4,2024-11-04,4,1,steminfo,crowndiameter,관부직경,cm,1.5
441,4,2024-11-04,4,1,plantobjectinfo,fruitingnumber,착과수,개,0
442,4,2024-11-04,4,2,steminfo,plantheight,초장,cm,27
442,4,2024-11-04,4,2,leafinfo,leaflength,엽장,cm,12
442,4,2024-11-04,4,2,leafinfo,leafwidth,엽폭,cm,11
442,4,2024-11-04,4,2,leafinfo,petiolelength,엽병장,cm,15
442,4,2024-11-04,4,2,leafinfo,leafnumber,엽수,개,7
442,4,2024-11-04,4,2,steminfo,crowndiameter,관부직경,cm,2
442,4,2024-11-04,4,2,plantobjectinfo,fruitingnumber,착과수,개,0
451,4,2024-11-04,5,1,steminfo,plantheight,초장,cm,23
451,4,2024-11-04,5,1,leafinfo,leaflength,엽장,cm,11
451,4,2024-11-04,5,1,leafinfo,leafwidth,엽폭,cm,8
451,4,2024-11-04,5,1,leafinfo,petiolelength,엽병장,cm,12
451,4,2024-11-04,5,1,leafinfo,leafnumber,엽수,개,6
451,4,2024-11-04,5,1,steminfo,crowndiameter,관부직경,cm,1.5
451,4,2024-11-04,5,1,plantobjectinfo,fruitingnumber,착과수,개,0
452,4,2024-11-04,5,2,steminfo,plantheight,초장,cm,20
452,4,2024-11-04,5,2,leafinfo,leaflength,엽장,cm,10
452,4,2024-11-04,5,2,leafinfo,leafwidth,엽폭,cm,8
452,4,2024-11-04,5,2,leafinfo,petiolelength,엽병장,cm,10
452,4,2024-11-04,5,2,leafinfo,leafnumber,엽수,개,6
452,4,2024-11-04,5,2,steminfo,crowndiameter,관부직경,cm,1.5
452,4,2024-11-04,5,2,plantobjectinfo,fruitingnumber,착과수,개,0
411,4,2024-11-11,1,1,steminfo,plantheight,초장,cm,27
411,4,2024-11-11,1,1,leafinfo,leaflength,엽장,cm,11
411,4,2024-11-11,1,1,leafinfo,leafwidth,엽폭,cm,9
411,4,2024-11-11,1,1,leafinfo,petiolelength,엽병장,cm,16
411,4,2024-11-11,1,1,leafinfo,leafnumber,엽수,개,7
411,4,2024-11-11,1,1,steminfo,crowndiameter,관부직경,cm,2
411,4,2024-11-11,1,1,plantobjectinfo,fruitingnumber,착과수,개,0
412,4,2024-11-11,1,2,steminfo,plantheight,초장,cm,27
412,4,2024-11-11,1,2,leafinfo,leaflength,엽장,cm,10
412,4,2024-11-11,1,2,leafinfo,leafwidth,엽폭,cm,9
412,4,2024-11-11,1,2,leafinfo,petiolelength,엽병장,cm,17
412,4,2024-11-11,1,2,leafinfo,leafnumber,엽수,개,7
412,4,2024-11-11,1,2,steminfo,crowndiameter,관부직경,cm,2
412,4,2024-11-11,1,2,plantobjectinfo,fruitingnumber,착과수,개,0
421,4,2024-11-11,2,1,steminfo,plantheight,초장,cm,21
421,4,2024-11-11,2,1,leafinfo,leaflength,엽장,cm,10
421,4,2024-11-11,2,1,leafinfo,leafwidth,엽폭,cm,8
421,4,2024-11-11,2,1,leafinfo,petiolelength,엽병장,cm,11
421,4,2024-11-11,2,1,leafinfo,leafnumber,엽수,개,7
421,4,2024-11-11,2,1,steminfo,crowndiameter,관부직경,cm,1.5
421,4,2024-11-11,2,1,plantobjectinfo,fruitingnumber,착과수,개,1
422,4,2024-11-11,2,2,steminfo,plantheight,초장,cm,24
422,4,2024-11-11,2,2,leafinfo,leaflength,엽장,cm,11
422,4,2024-11-11,2,2,leafinfo,leafwidth,엽폭,cm,9
422,4,2024-11-11,2,2,leafinfo,petiolelength,엽병장,cm,13
422,4,2024-11-11,2,2,leafinfo,leafnumber,엽수,개,6
422,4,2024-11-11,2,2,steminfo,crowndiameter,관부직경,cm,1.5
422,4,2024-11-11,2,2,plantobjectinfo,fruitingnumber,착과수,개,0
431,4,2024-11-11,3,1,steminfo,plantheight,초장,cm,29
431,4,2024-11-11,3,1,leafinfo,leaflength,엽장,cm,12
431,4,2024-11-11,3,1,leafinfo,leafwidth,엽폭,cm,10
431,4,2024-11-11,3,1,leafinfo,petiolelength,엽병장,cm,17
431,4,2024-11-11,3,1,leafinfo,leafnumber,엽수,개,7
431,4,2024-11-11,3,1,steminfo,crowndiameter,관부직경,cm,2
431,4,2024-11-11,3,1,plantobjectinfo,fruitingnumber,착과수,개,0
432,4,2024-11-11,3,2,steminfo,plantheight,초장,cm,26
432,4,2024-11-11,3,2,leafinfo,leaflength,엽장,cm,11
432,4,2024-11-11,3,2,leafinfo,leafwidth,엽폭,cm,10
432,4,2024-11-11,3,2,leafinfo,petiolelength,엽병장,cm,15
432,4,2024-11-11,3,2,leafinfo,leafnumber,엽수,개,7
432,4,2024-11-11,3,2,steminfo,crowndiameter,관부직경,cm,2
432,4,2024-11-11,3,2,plantobjectinfo,fruitingnumber,착과수,개,0
441,4,2024-11-11,4,1,steminfo,plantheight,초장,cm,29
441,4,2024-11-11,4,1,leafinfo,leaflength,엽장,cm,12
441,4,2024-11-11,4,1,leafinfo,leafwidth,엽폭,cm,10
441,4,2024-11-11,4,1,leafinfo,petiolelength,엽병장,cm,17
441,4,2024-11-11,4,1,leafinfo,leafnumber,엽수,개,7
441,4,2024-11-11,4,1,steminfo,crowndiameter,관부직경,cm,1.5
441,4,2024-11-11,4,1,plantobjectinfo,fruitingnumber,착과수,개,0
442,4,2024-11-11,4,2,steminfo,plantheight,초장,cm,27
442,4,2024-11-11,4,2,leafinfo,leaflength,엽장,cm,12
442,4,2024-11-11,4,2,leafinfo,leafwidth,엽폭,cm,11
442,4,2024-11-11,4,2,leafinfo,petiolelength,엽병장,cm,15
442,4,2024-11-11,4,2,leafinfo,leafnumber,엽수,개,7
442,4,2024-11-11,4,2,steminfo,crowndiameter,관부직경,cm,2
442,4,2024-11-11,4,2,plantobjectinfo,fruitingnumber,착과수,개,0
451,4,2024-11-11,5,1,steminfo,plantheight,초장,cm,24
451,4,2024-11-11,5,1,leafinfo,leaflength,엽장,cm,11
451,4,2024-11-11,5,1,leafinfo,leafwidth,엽폭,cm,8
451,4,2024-11-11,5,1,leafinfo,petiolelength,엽병장,cm,13
451,4,2024-11-11,5,1,leafinfo,leafnumber,엽수,개,6
451,4,2024-11-11,5,1,steminfo,crowndiameter,관부직경,cm,1.5
451,4,2024-11-11,5,1,plantobjectinfo,fruitingnumber,착과수,개,0
452,4,2024-11-11,5,2,steminfo,plantheight,초장,cm,22
452,4,2024-11-11,5,2,leafinfo,leaflength,엽장,cm,10
452,4,2024-11-11,5,2,leafinfo,leafwidth,엽폭,cm,12
452,4,2024-11-11,5,2,leafinfo,petiolelength,엽병장,cm,12
452,4,2024-11-11,5,2,leafinfo,leafnumber,엽수,개,7
452,4,2024-11-11,5,2,steminfo,crowndiameter,관부직경,cm,1.5
452,4,2024-11-11,5,2,plantobjectinfo,fruitingnumber,착과수,개,0
411,4,2024-11-18,1,1,steminfo,plantheight,초장,cm,27
411,4,2024-11-18,1,1,leafinfo,leaflength,엽장,cm,11
411,4,2024-11-18,1,1,leafinfo,leafwidth,엽폭,cm,9
411,4,2024-11-18,1,1,leafinfo,petiolelength,엽병장,cm,16
411,4,2024-11-18,1,1,leafinfo,leafnumber,엽수,개,6
411,4,2024-11-18,1,1,steminfo,crowndiameter,관부직경,cm,2
411,4,2024-11-18,1,1,plantobjectinfo,fruitingnumber,착과수,개,0
412,4,2024-11-18,1,2,steminfo,plantheight,초장,cm,28
412,4,2024-11-18,1,2,leafinfo,leaflength,엽장,cm,10
412,4,2024-11-18,1,2,leafinfo,leafwidth,엽폭,cm,9
412,4,2024-11-18,1,2,leafinfo,petiolelength,엽병장,cm,18
412,4,2024-11-18,1,2,leafinfo,leafnumber,엽수,개,6
412,4,2024-11-18,1,2,steminfo,crowndiameter,관부직경,cm,2
412,4,2024-11-18,1,2,plantobjectinfo,fruitingnumber,착과수,개,1
421,4,2024-11-18,2,1,steminfo,plantheight,초장,cm,22
421,4,2024-11-18,2,1,leafinfo,leaflength,엽장,cm,10
421,4,2024-11-18,2,1,leafinfo,leafwidth,엽폭,cm,8
421,4,2024-11-18,2,1,leafinfo,petiolelength,엽병장,cm,12
421,4,2024-11-18,2,1,leafinfo,leafnumber,엽수,개,6
421,4,2024-11-18,2,1,steminfo,crowndiameter,관부직경,cm,1.5
421,4,2024-11-18,2,1,plantobjectinfo,fruitingnumber,착과수,개,3
422,4,2024-11-18,2,2,steminfo,plantheight,초장,cm,24
422,4,2024-11-18,2,2,leafinfo,leaflength,엽장,cm,11
422,4,2024-11-18,2,2,leafinfo,leafwidth,엽폭,cm,9
422,4,2024-11-18,2,2,leafinfo,petiolelength,엽병장,cm,13
422,4,2024-11-18,2,2,leafinfo,leafnumber,엽수,개,6
422,4,2024-11-18,2,2,steminfo,crowndiameter,관부직경,cm,1.5
422,4,2024-11-18,2,2,plantobjectinfo,fruitingnumber,착과수,개,0
431,4,2024-11-18,3,1,steminfo,plantheight,초장,cm,30
431,4,2024-11-18,3,1,leafinfo,leaflength,엽장,cm,12
431,4,2024-11-18,3,1,leafinfo,leafwidth,엽폭,cm,10
431,4,2024-11-18,3,1,leafinfo,petiolelength,엽병장,cm,18
431,4,2024-11-18,3,1,leafinfo,leafnumber,엽수,개,6
431,4,2024-11-18,3,1,steminfo,crowndiameter,관부직경,cm,2
431,4,2024-11-18,3,1,plantobjectinfo,fruitingnumber,착과수,개,0
432,4,2024-11-18,3,2,steminfo,plantheight,초장,cm,27
432,4,2024-11-18,3,2,leafinfo,leaflength,엽장,cm,11
432,4,2024-11-18,3,2,leafinfo,leafwidth,엽폭,cm,10
432,4,2024-11-18,3,2,leafinfo,petiolelength,엽병장,cm,16
432,4,2024-11-18,3,2,leafinfo,leafnumber,엽수,개,5
432,4,2024-11-18,3,2,steminfo,crowndiameter,관부직경,cm,2
432,4,2024-11-18,3,2,plantobjectinfo,fruitingnumber,착과수,개,1
441,4,2024-11-18,4,1,steminfo,plantheight,초장,cm,30
441,4,2024-11-18,4,1,leafinfo,leaflength,엽장,cm,12
441,4,2024-11-18,4,1,leafinfo,leafwidth,엽폭,cm,10
441,4,2024-11-18,4,1,leafinfo,petiolelength,엽병장,cm,18
441,4,2024-11-18,4,1,leafinfo,leafnumber,엽수,개,6
441,4,2024-11-18,4,1,steminfo,crowndiameter,관부직경,cm,1.5
441,4,2024-11-18,4,1,plantobjectinfo,fruitingnumber,착과수,개,1
442,4,2024-11-18,4,2,steminfo,plantheight,초장,cm,28
442,4,2024-11-18,4,2,leafinfo,leaflength,엽장,cm,12
442,4,2024-11-18,4,2,leafinfo,leafwidth,엽폭,cm,11
442,4,2024-11-18,4,2,leafinfo,petiolelength,엽병장,cm,16
442,4,2024-11-18,4,2,leafinfo,leafnumber,엽수,개,6
442,4,2024-11-18,4,2,steminfo,crowndiameter,관부직경,cm,2
442,4,2024-11-18,4,2,plantobjectinfo,fruitingnumber,착과수,개,0
451,4,2024-11-18,5,1,steminfo,plantheight,초장,cm,26
451,4,2024-11-18,5,1,leafinfo,leaflength,엽장,cm,11
451,4,2024-11-18,5,1,leafinfo,leafwidth,엽폭,cm,8
451,4,2024-11-18,5,1,leafinfo,petiolelength,엽병장,cm,15
451,4,2024-11-18,5,1,leafinfo,leafnumber,엽수,개,6
451,4,2024-11-18,5,1,steminfo,crowndiameter,관부직경,cm,1.5
451,4,2024-11-18,5,1,plantobjectinfo,fruitingnumber,착과수,개,1
452,4,2024-11-18,5,2,steminfo,plantheight,초장,cm,23
452,4,2024-11-18,5,2,leafinfo,leaflength,엽장,cm,10
452,4,2024-11-18,5,2,leafinfo,leafwidth,엽폭,cm,12
452,4,2024-11-18,5,2,leafinfo,petiolelength,엽병장,cm,13
452,4,2024-11-18,5,2,leafinfo,leafnumber,엽수,개,6
452,4,2024-11-18,5,2,steminfo,crowndiameter,관부직경,cm,1.5
452,4,2024-11-18,5,2,plantobjectinfo,fruitingnumber,착과수,개,0
411,4,2024-11-25,1,1,steminfo,plantheight,초장,cm,28
411,4,2024-11-25,1,1,leafinfo,leaflength,엽장,cm,11
411,4,2024-11-25,1,1,leafinfo,leafwidth,엽폭,cm,9
411,4,2024-11-25,1,1,leafinfo,petiolelength,엽병장,cm,17
411,4,2024-11-25,1,1,leafinfo,leafnumber,엽수,개,6
411,4,2024-11-25,1,1,steminfo,crowndiameter,관부직경,cm,2
411,4,2024-11-25,1,1,plantobjectinfo,fruitingnumber,착과수,개,3
412,4,2024-11-25,1,2,steminfo,plantheight,초장,cm,28
412,4,2024-11-25,1,2,leafinfo,leaflength,엽장,cm,10
412,4,2024-11-25,1,2,leafinfo,leafwidth,엽폭,cm,9
412,4,2024-11-25,1,2,leafinfo,petiolelength,엽병장,cm,18
412,4,2024-11-25,1,2,leafinfo,leafnumber,엽수,개,6
412,4,2024-11-25,1,2,steminfo,crowndiameter,관부직경,cm,2
412,4,2024-11-25,1,2,plantobjectinfo,fruitingnumber,착과수,개,5
421,4,2024-11-25,2,1,steminfo,plantheight,초장,cm,23
421,4,2024-11-25,2,1,leafinfo,leaflength,엽장,cm,10
421,4,2024-11-25,2,1,leafinfo,leafwidth,엽폭,cm,8
421,4,2024-11-25,2,1,leafinfo,petiolelength,엽병장,cm,13
421,4,2024-11-25,2,1,leafinfo,leafnumber,엽수,개,6
421,4,2024-11-25,2,1,steminfo,crowndiameter,관부직경,cm,1.5
421,4,2024-11-25,2,1,plantobjectinfo,fruitingnumber,착과수,개,7
422,4,2024-11-25,2,2,steminfo,plantheight,초장,cm,25
422,4,2024-11-25,2,2,leafinfo,leaflength,엽장,cm,11
422,4,2024-11-25,2,2,leafinfo,leafwidth,엽폭,cm,9
422,4,2024-11-25,2,2,leafinfo,petiolelength,엽병장,cm,14
422,4,2024-11-25,2,2,leafinfo,leafnumber,엽수,개,6
422,4,2024-11-25,2,2,steminfo,crowndiameter,관부직경,cm,1.5
422,4,2024-11-25,2,2,plantobjectinfo,fruitingnumber,착과수,개,1
431,4,2024-11-25,3,1,steminfo,plantheight,초장,cm,30
431,4,2024-11-25,3,1,leafinfo,leaflength,엽장,cm,12
431,4,2024-11-25,3,1,leafinfo,leafwidth,엽폭,cm,10
431,4,2024-11-25,3,1,leafinfo,petiolelength,엽병장,cm,18
431,4,2024-11-25,3,1,leafinfo,leafnumber,엽수,개,6
431,4,2024-11-25,3,1,steminfo,crowndiameter,관부직경,cm,2
431,4,2024-11-25,3,1,plantobjectinfo,fruitingnumber,착과수,개,4
432,4,2024-11-25,3,2,steminfo,plantheight,초장,cm,28
432,4,2024-11-25,3,2,leafinfo,leaflength,엽장,cm,11
432,4,2024-11-25,3,2,leafinfo,leafwidth,엽폭,cm,10
432,4,2024-11-25,3,2,leafinfo,petiolelength,엽병장,cm,17
432,4,2024-11-25,3,2,leafinfo,leafnumber,엽수,개,5
432,4,2024-11-25,3,2,steminfo,crowndiameter,관부직경,cm,2
432,4,2024-11-25,3,2,plantobjectinfo,fruitingnumber,착과수,개,5
441,4,2024-11-25,4,1,steminfo,plantheight,초장,cm,30
441,4,2024-11-25,4,1,leafinfo,leaflength,엽장,cm,12
441,4,2024-11-25,4,1,leafinfo,leafwidth,엽폭,cm,10
441,4,2024-11-25,4,1,leafinfo,petiolelength,엽병장,cm,18
441,4,2024-11-25,4,1,leafinfo,leafnumber,엽수,개,6
441,4,2024-11-25,4,1,steminfo,crowndiameter,관부직경,cm,1.5
441,4,2024-11-25,4,1,plantobjectinfo,fruitingnumber,착과수,개,5
442,4,2024-11-25,4,2,steminfo,plantheight,초장,cm,29
442,4,2024-11-25,4,2,leafinfo,leaflength,엽장,cm,12
442,4,2024-11-25,4,2,leafinfo,leafwidth,엽폭,cm,11
442,4,2024-11-25,4,2,leafinfo,petiolelength,엽병장,cm,17
442,4,2024-11-25,4,2,leafinfo,leafnumber,엽수,개,6
442,4,2024-11-25,4,2,steminfo,crowndiameter,관부직경,cm,2
442,4,2024-11-25,4,2,plantobjectinfo,fruitingnumber,착과수,개,1
451,4,2024-11-25,5,1,steminfo,plantheight,초장,cm,27
451,4,2024-11-25,5,1,leafinfo,leaflength,엽장,cm,11
451,4,2024-11-25,5,1,leafinfo,leafwidth,엽폭,cm,8
451,4,2024-11-25,5,1,leafinfo,petiolelength,엽병장,cm,16
451,4,2024-11-25,5,1,leafinfo,leafnumber,엽수,개,6
451,4,2024-11-25,5,1,steminfo,crowndiameter,관부직경,cm,1.5
451,4,2024-11-25,5,1,plantobjectinfo,fruitingnumber,착과수,개,4
452,4,2024-11-25,5,2,steminfo,plantheight,초장,cm,25
452,4,2024-11-25,5,2,leafinfo,leaflength,엽장,cm,10
452,4,2024-11-25,5,2,leafinfo,leafwidth,엽폭,cm,12
452,4,2024-11-25,5,2,leafinfo,petiolelength,엽병장,cm,15
452,4,2024-11-25,5,2,leafinfo,leafnumber,엽수,개,6
452,4,2024-11-25,5,2,steminfo,crowndiameter,관부직경,cm,1.5
452,4,2024-11-25,5,2,plantobjectinfo,fruitingnumber,착과수,개,1
411,4,2024-12-02,1,1,steminfo,plantheight,초장,cm,29
411,4,2024-12-02,1,1,leafinfo,leaflength,엽장,cm,12
411,4,2024-12-02,1,1,leafinfo,leafwidth,엽폭,cm,9
411,4,2024-12-02,1,1,leafinfo,petiolelength,엽병장,cm,17
411,4,2024-12-02,1,1,leafinfo,leafnumber,엽수,개,7
411,4,2024-12-02,1,1,steminfo,crowndiameter,관부직경,cm,2
411,4,2024-12-02,1,1,plantobjectinfo,fruitingnumber,착과수,개,7
412,4,2024-12-02,1,2,steminfo,plantheight,초장,cm,28
412,4,2024-12-02,1,2,leafinfo,leaflength,엽장,cm,10
412,4,2024-12-02,1,2,leafinfo,leafwidth,엽폭,cm,9
412,4,2024-12-02,1,2,leafinfo,petiolelength,엽병장,cm,18
412,4,2024-12-02,1,2,leafinfo,leafnumber,엽수,개,6
412,4,2024-12-02,1,2,steminfo,crowndiameter,관부직경,cm,2
412,4,2024-12-02,1,2,plantobjectinfo,fruitingnumber,착과수,개,8
421,4,2024-12-02,2,1,steminfo,plantheight,초장,cm,23
421,4,2024-12-02,2,1,leafinfo,leaflength,엽장,cm,10
421,4,2024-12-02,2,1,leafinfo,leafwidth,엽폭,cm,8
421,4,2024-12-02,2,1,leafinfo,petiolelength,엽병장,cm,13
421,4,2024-12-02,2,1,leafinfo,leafnumber,엽수,개,7
421,4,2024-12-02,2,1,steminfo,crowndiameter,관부직경,cm,2
421,4,2024-12-02,2,1,plantobjectinfo,fruitingnumber,착과수,개,9
422,4,2024-12-02,2,2,steminfo,plantheight,초장,cm,26
422,4,2024-12-02,2,2,leafinfo,leaflength,엽장,cm,12
422,4,2024-12-02,2,2,leafinfo,leafwidth,엽폭,cm,9
422,4,2024-12-02,2,2,leafinfo,petiolelength,엽병장,cm,14
422,4,2024-12-02,2,2,leafinfo,leafnumber,엽수,개,7
422,4,2024-12-02,2,2,steminfo,crowndiameter,관부직경,cm,1.5
422,4,2024-12-02,2,2,plantobjectinfo,fruitingnumber,착과수,개,7
431,4,2024-12-02,3,1,steminfo,plantheight,초장,cm,30
431,4,2024-12-02,3,1,leafinfo,leaflength,엽장,cm,12
431,4,2024-12-02,3,1,leafinfo,leafwidth,엽폭,cm,10
431,4,2024-12-02,3,1,leafinfo,petiolelength,엽병장,cm,18
431,4,2024-12-02,3,1,leafinfo,leafnumber,엽수,개,6
431,4,2024-12-02,3,1,steminfo,crowndiameter,관부직경,cm,2
431,4,2024-12-02,3,1,plantobjectinfo,fruitingnumber,착과수,개,7
432,4,2024-12-02,3,2,steminfo,plantheight,초장,cm,28
432,4,2024-12-02,3,2,leafinfo,leaflength,엽장,cm,11
432,4,2024-12-02,3,2,leafinfo,leafwidth,엽폭,cm,10
432,4,2024-12-02,3,2,leafinfo,petiolelength,엽병장,cm,17
432,4,2024-12-02,3,2,leafinfo,leafnumber,엽수,개,5
432,4,2024-12-02,3,2,steminfo,crowndiameter,관부직경,cm,2
432,4,2024-12-02,3,2,plantobjectinfo,fruitingnumber,착과수,개,8
441,4,2024-12-02,4,1,steminfo,plantheight,초장,cm,30
441,4,2024-12-02,4,1,leafinfo,leaflength,엽장,cm,12
441,4,2024-12-02,4,1,leafinfo,leafwidth,엽폭,cm,10
441,4,2024-12-02,4,1,leafinfo,petiolelength,엽병장,cm,18
441,4,2024-12-02,4,1,leafinfo,leafnumber,엽수,개,6
441,4,2024-12-02,4,1,steminfo,crowndiameter,관부직경,cm,2
441,4,2024-12-02,4,1,plantobjectinfo,fruitingnumber,착과수,개,8
442,4,2024-12-02,4,2,steminfo,plantheight,초장,cm,29
442,4,2024-12-02,4,2,leafinfo,leaflength,엽장,cm,12
442,4,2024-12-02,4,2,leafinfo,leafwidth,엽폭,cm,11
442,4,2024-12-02,4,2,leafinfo,petiolelength,엽병장,cm,17
442,4,2024-12-02,4,2,leafinfo,leafnumber,엽수,개,6
